1.0	0.140400000000001	0.148400000000001	0.15860000000000102	0.14480000000000104	0.15380000000000105	0.16180000000000103	0.15100000000000102	0.144400000000001	0.15080000000000104	
2.0	0.145600000000001	0.154200000000001	0.161200000000001	0.14620000000000102	0.154200000000001	0.16000000000000103	0.15080000000000104	0.144400000000001	0.150600000000001	
3.0	0.137400000000001	0.145800000000001	0.152600000000001	0.139000000000001	0.14560000000000103	0.15400000000000102	0.14480000000000104	0.140400000000001	0.145600000000001	
4.0	0.140400000000001	0.148400000000001	0.15800000000000103	0.144600000000001	0.149200000000001	0.15500000000000103	0.147600000000001	0.142600000000001	0.146400000000001	
5.0	0.134400000000001	0.14220000000000102	0.15260000000000104	0.137400000000001	0.146400000000001	0.15440000000000104	0.145800000000001	0.140800000000001	0.14720000000000102	
6.0	0.134400000000001	0.141400000000001	0.15140000000000103	0.13680000000000103	0.14580000000000104	0.15440000000000104	0.144600000000001	0.139000000000001	0.146600000000001	
7.0	0.13300000000000103	0.14020000000000102	0.14880000000000104	0.136600000000001	0.14420000000000102	0.149600000000001	0.143000000000001	0.138000000000001	0.14520000000000102	
8.0	0.140400000000001	0.14700000000000102	0.154200000000001	0.14200000000000101	0.14900000000000102	0.15400000000000102	0.14480000000000104	0.13820000000000102	0.14340000000000103	
9.0	0.133200000000001	0.140800000000001	0.149400000000001	0.13500000000000104	0.14240000000000103	0.149400000000001	0.140800000000001	0.135600000000001	0.139400000000001	
10.0	0.145600000000001	0.15680000000000102	0.16860000000000105	0.149200000000001	0.15980000000000102	0.16940000000000102	0.15880000000000102	0.14720000000000102	0.15560000000000104	
11.0	0.153600000000001	0.16700000000000104	0.17900000000000102	0.16000000000000103	0.17120000000000102	0.18080000000000104	0.16880000000000103	0.15980000000000102	0.17020000000000104	
12.0	0.164600000000001	0.17700000000000102	0.19340000000000102	0.170000000000001	0.180600000000001	0.19120000000000104	0.17700000000000102	0.166200000000001	0.17220000000000102	
13.0	0.16160000000000102	0.17240000000000102	0.188200000000001	0.16720000000000104	0.17500000000000102	0.18980000000000102	0.17220000000000102	0.16440000000000102	0.17240000000000102	
14.0	0.165400000000001	0.18060000000000098	0.19380000000000103	0.171800000000001	0.18340000000000103	0.19340000000000102	0.17780000000000104	0.16760000000000103	0.176600000000001	
15.0	0.18780000000000102	0.20440000000000103	0.22360000000000102	0.19060000000000105	0.20580000000000104	0.22020000000000103	0.20140000000000102	0.18800000000000103	0.19760000000000102	
