1.0	0.20820000000000102	0.21700000000000103	0.22500000000000103	0.17600000000000102	0.182400000000001	0.189800000000001	0.167600000000001	0.15360000000000099	0.158400000000001	
2.0	0.34240000000000104	0.35200000000000103	0.37360000000000104	0.29040000000000105	0.30080000000000107	0.31600000000000106	0.2684000000000011	0.23620000000000102	0.242600000000001	
3.0	0.4684000000000011	0.48580000000000106	0.5122000000000012	0.4004000000000011	0.4218000000000011	0.4322000000000011	0.36760000000000104	0.3192000000000011	0.33920000000000106	
4.0	0.5298000000000012	0.5646000000000012	0.5874000000000013	0.45640000000000114	0.4748000000000011	0.5006000000000012	0.41220000000000107	0.356600000000001	0.3836000000000011	
5.0	0.536800000000001	0.5774000000000011	0.6124000000000012	0.44540000000000113	0.46700000000000114	0.5022000000000011	0.4006000000000011	0.36000000000000115	0.3756000000000011	
6.0	0.5726000000000011	0.5940000000000011	0.6372000000000012	0.4434000000000011	0.4630000000000011	0.478600000000001	0.3936000000000011	0.34220000000000106	0.3578000000000011	
7.0	0.5498000000000012	0.5850000000000012	0.6260000000000011	0.4468000000000011	0.46780000000000116	0.48980000000000107	0.40420000000000106	0.35120000000000107	0.3754000000000011	
8.0	0.5490000000000012	0.5834000000000013	0.6106000000000013	0.4204000000000011	0.43900000000000106	0.45840000000000114	0.3762000000000011	0.32400000000000106	0.3514000000000011	
9.0	0.5172000000000012	0.5446000000000012	0.566200000000001	0.39240000000000114	0.40120000000000106	0.42720000000000113	0.3488000000000011	0.2962000000000011	0.32040000000000113	
10.0	0.4778000000000011	0.5128000000000011	0.5552000000000011	0.3662000000000011	0.38920000000000105	0.4212000000000011	0.3424000000000011	0.2984000000000011	0.31760000000000105	
11.0	0.4646000000000011	0.48780000000000107	0.5190000000000011	0.3438000000000011	0.3582000000000011	0.37360000000000104	0.3108000000000011	0.2798000000000011	0.2950000000000011	
12.0	0.4916000000000011	0.5222000000000012	0.5460000000000012	0.3498000000000011	0.3680000000000011	0.40220000000000106	0.3182000000000011	0.27660000000000107	0.292600000000001	
13.0	0.48000000000000115	0.5120000000000011	0.5384000000000011	0.35700000000000104	0.38060000000000105	0.401000000000001	0.330000000000001	0.29400000000000104	0.30800000000000105	
14.0	0.4506000000000011	0.48680000000000107	0.5102000000000011	0.36540000000000106	0.38100000000000106	0.40120000000000106	0.328000000000001	0.29900000000000104	0.30860000000000104	
15.0	0.40040000000000103	0.42880000000000107	0.4558000000000011	0.342000000000001	0.35800000000000104	0.376400000000001	0.323000000000001	0.291600000000001	0.307800000000001	
16.0	0.38160000000000105	0.404400000000001	0.4208000000000011	0.317000000000001	0.333800000000001	0.350800000000001	0.298800000000001	0.262400000000001	0.27080000000000104	
17.0	0.318800000000001	0.33820000000000106	0.35800000000000104	0.268200000000001	0.279600000000001	0.291200000000001	0.251400000000001	0.223800000000001	0.23180000000000103	
18.0	0.19960000000000105	0.20920000000000105	0.21820000000000103	0.17820000000000102	0.18460000000000099	0.19360000000000102	0.170000000000001	0.15380000000000102	0.158800000000001	
19.0	0.102600000000001	0.10360000000000098	0.104800000000001	0.10320000000000101	0.104200000000001	0.10620000000000102	0.104400000000001	0.102800000000001	0.10460000000000101	
20.0	0.205400000000001	0.22200000000000103	0.22980000000000103	0.18100000000000102	0.191600000000001	0.205400000000001	0.17700000000000102	0.162000000000001	0.16880000000000103	
21.0	0.334800000000001	0.35500000000000104	0.37460000000000104	0.28920000000000107	0.30500000000000105	0.3212000000000011	0.269000000000001	0.245200000000001	0.25620000000000104	
22.0	0.4104000000000011	0.4388000000000011	0.46960000000000107	0.35040000000000104	0.36760000000000104	0.3854000000000011	0.34160000000000107	0.295400000000001	0.315000000000001	
23.0	0.49040000000000106	0.5330000000000011	0.559400000000001	0.4282000000000011	0.443000000000001	0.4728000000000011	0.39840000000000103	0.346600000000001	0.36360000000000103	
