0.0	10.0
0.02	10.913794296194016
0.04	13.48197272218079
0.06	17.526514459943773
0.08	22.680007908446697
0.1	27.887844350278883
0.12	31.129695110727855
0.14	30.317881593760383
0.16	25.190256046717383
0.18	17.614009473645456
0.2	9.769869504503994
0.22	2.8630797511081405
0.24	-2.792859527794138
0.26	-7.28163611595686
0.28	-10.752865160494208
0.3	-13.292046167941622
0.32	-14.912752670909077
0.34	-15.611545439997435
0.36	-15.438133347783383
0.38	-14.535939611560314
0.4	-13.129271077858627
0.42	-11.470752862759754
0.44	-9.784922290066245
0.46	-8.23500068167114
0.48	-6.91731753783317
0.5	-5.873467613216233
0.52	-5.108538348250034
0.54	-4.608081315617855
0.56	-4.350996609649039
0.58	-4.318153070918951
0.6	-4.497617317622172
0.62	-4.887508625032422
0.64	-5.49721895192813
0.66	-6.34724186260678
0.68	-7.467148380744533
0.7000000000000001	-8.89023182512669
0.72	-10.641951100051546
0.74	-12.717907295923862
0.76	-15.047517258442047
0.78	-17.446552128032078
0.8	-19.581790230849514
0.8200000000000001	-20.999685468752606
0.84	-21.268253750108883
0.86	-20.19227450996785
0.88	-17.941489251551097
0.9	-14.967086595133948
0.92	-11.781836736930023
0.9400000000000001	-8.780226983229033
0.96	-6.1799109672296275
0.98	-4.0500162562318645
1.0	-2.3660057232422127
1.02	-1.056851387075231
1.04	-0.03566424496575773
1.06	0.7838525331420422
1.08	1.480446696098868
1.1	2.123987486181903
1.12	2.7771778491342625
1.1400000000000001	3.4987091287972687
1.16	4.346838321662986
1.18	5.38254013786039
1.2	6.671080926092283
1.22	8.27988058410957
1.24	10.268595020319276
1.26	12.664547104091705
1.28	15.414996793116202
1.3	18.314809121698957
1.32	20.938672693833542
1.34	22.66370198871997
1.36	22.882282192805903
1.3800000000000001	21.34799601615442
1.4000000000000001	18.361535204821344
1.42	14.591102662746547
1.44	10.71337622605446
1.46	7.18132157380898
1.48	4.194575393386854
1.5	1.7732825974604647
1.52	-0.15850042402879108
1.54	-1.7148705408994085
1.56	-3.016194077336632
1.58	-4.174650821202335
1.6	-5.289376314222984
1.62	-6.445856770724266
1.6400000000000001	-7.715972913945932
1.6600000000000001	-9.155852750377644
1.68	-10.798813985747648
1.7	-12.640860096818951
1.72	-14.617943159381952
1.74	-16.58009891437445
1.76	-18.279392906238108
1.78	-19.400516017296354
1.8	-19.65411104454503
1.82	-18.904599324748652
1.84	-17.248948721135413
1.86	-14.979986721354035
1.8800000000000001	-12.462193734501726
1.9000000000000001	-10.01015277482546
1.92	-7.829181214410116
1.94	-6.0156825524176725
1.96	-4.586545915797901
1.98	-3.5123827626018866
2.0	-2.7434193822325854
2.02	-2.2261827791309776
2.04	-1.9128065853743428
2.06	-1.7654384501231384
2.08	-1.7578139959623413
2.1	-1.8754592636058802
2.12	-2.1154743906532603
2.14	-2.4864813023159256
2.16	-3.009053209522439
2.18	-3.71671763928143
2.2	-4.6573268646214165
2.22	-5.894018392740129
2.24	-7.503765969290292
2.2600000000000002	-9.569007237287225
2.2800000000000002	-12.153336018627334
2.3000000000000003	-15.246648461326217
2.32	-18.66653726149207
2.34	-21.936059477588838
2.36	-24.251741106734265
2.38	-24.735866503074732
2.4	-22.96794413326893
2.42	-19.326622095780735
2.44	-14.728365433053204
2.46	-10.068069207238088
2.48	-5.894025469795212
2.5	-2.406426700867999
2.52	0.4131276601185619
2.54	2.6830524412782446
2.56	4.5498914250686315
2.58	6.1529740645435265
2.6	7.609412147753211
2.62	9.008087783613858
2.64	10.40614402893273
2.66	11.824760303026434
2.68	13.243560067273599
2.7	14.595846942246137
2.72	15.770144498041748
2.74	16.625502112250558
2.7600000000000002	17.024930317951156
2.7800000000000002	16.880574012002405
2.8000000000000003	16.191076294742107
2.82	15.049470711164416
2.84	13.61595583984474
2.86	12.071558397956283
2.88	10.576460786489989
2.9	9.247333992656811
2.92	8.154008806911103
2.94	7.3281201472221955
2.96	6.775950188112048
2.98	6.490546679259762
3.0	6.461031473389848
3.02	6.678715774700721
3.04	7.140291979880996
